sex,age,culture,ID,skill,y,animal,plant,method,from,sex_pathway
1,25,Hadza,12032,X6.butcher,1,NA,NA,Observation,Oblique,NA
0,45,Hadza,12034,X6.butcher,0,NA,NA,NA,NA,NA
1,45,Hadza,12035,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12036,X6.butcher,0,NA,NA,NA,NA,NA
0,65,Hadza,12037,X6.butcher,0,NA,NA,NA,NA,NA
0,25,Hadza,12038,X6.butcher,0,NA,NA,NA,NA,NA
1,25,Hadza,12039,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,15,Hadza,12040,X6.butcher,1,NA,NA,Teaching,Oblique,Male
0,55,Hadza,12041,X6.butcher,0,NA,NA,NA,NA,NA
1,65,Hadza,12042,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,65,Hadza,12043,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,65,Hadza,12044,X6.butcher,0,NA,NA,NA,NA,NA
1,35,Hadza,12045,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12046,X6.butcher,0,NA,NA,NA,NA,NA
1,35,Hadza,12049,X6.butcher,1,NA,NA,Teaching,Oblique,Male
1,25,Hadza,12051,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12052,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12053,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12054,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,35,Hadza,12055,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,25,Hadza,12056,X6.butcher,0,NA,NA,NA,NA,NA
1,35,Hadza,12057,X6.butcher,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12058,X6.butcher,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12060,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,14,Hadza,12078,X6.butcher,0,NA,NA,NA,NA,NA
0,13,Hadza,12079,X6.butcher,0,NA,NA,NA,NA,NA
1,10,Hadza,12080,X6.butcher,0,NA,NA,NA,NA,NA
1,7,Hadza,12081,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,15,Hadza,12083,X6.butcher,0,NA,NA,NA,NA,NA
1,45,Hadza,12084,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,45,Hadza,12085,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,55,Hadza,12086,X6.butcher,0,NA,NA,NA,NA,NA
1,55,Hadza,12087,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12089,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,65,Hadza,12090,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,25,Hadza,12091,X6.butcher,0,NA,NA,NA,NA,NA
1,25,Hadza,12093,X6.butcher,1,NA,NA,Teaching,Oblique,Male
0,25,Hadza,12094,X6.butcher,0,NA,NA,NA,NA,NA
0,25,Hadza,12095,X6.butcher,0,NA,NA,NA,NA,NA
0,45,Hadza,12096,X6.butcher,0,NA,NA,NA,NA,NA
1,45,Hadza,12097,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12099,X6.butcher,0,NA,NA,NA,NA,NA
1,25,Hadza,12100,X6.butcher,1,NA,NA,Observation,Vertical,Both Sexes
1,35,Hadza,12102,X6.butcher,1,NA,NA,Teaching,Oblique,NA
1,11,Hadza,12104,X6.butcher,1,NA,NA,Individual,NA,NA
1,9,Hadza,12105,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,7,Hadza,12106,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,17,Hadza,12109,X6.butcher,1,NA,NA,Teaching,Vertical,Male
1,14,Hadza,12110,X6.butcher,1,NA,NA,Observation,Vertical,Male
1,17,Hadza,12111,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,65,Hadza,12118,X6.butcher,0,NA,NA,NA,NA,NA
0,25,Hadza,12119,X6.butcher,0,NA,NA,NA,NA,NA
1,25,Hadza,12120,X6.butcher,1,NA,NA,Individual,NA,NA
0,65,Hadza,12124,X6.butcher,0,NA,NA,NA,NA,NA
1,65,Hadza,12127,X6.butcher,0,NA,NA,NA,NA,NA
0,55,Hadza,12128,X6.butcher,0,NA,NA,NA,NA,NA
1,35,Hadza,12129,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12130,X6.butcher,0,NA,NA,NA,NA,NA
1,35,Hadza,12133,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12134,X6.butcher,1,NA,NA,Observation,Oblique,Female
0,9,Hadza,12138,X6.butcher,0,NA,NA,NA,NA,NA
1,25,Hadza,12139,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,55,Hadza,12145,X6.butcher,0,NA,NA,NA,NA,NA
1,55,Hadza,12146,X6.butcher,1,NA,NA,Observation,Vertical,Both Sexes
1,35,Hadza,12147,X6.butcher,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12148,X6.butcher,0,NA,NA,NA,NA,NA
1,45,Hadza,12149,X6.butcher,1,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12150,X6.butcher,1,NA,NA,Observation,Oblique,Male
1,45,Hadza,12157,X6.butcher,1,NA,NA,Teaching,Horizontal,Male
0,35,Hadza,12158,X6.butcher,0,NA,NA,NA,NA,NA
0,13,Hadza,12159,X6.butcher,0,NA,NA,NA,NA,NA
0,6,Hadza,12161,X6.butcher,1,NA,NA,Teaching,Vertical,Female
0,19,Hadza,12163,X6.butcher,0,NA,NA,NA,NA,NA
0,35,Hadza,12164,X6.butcher,0,NA,NA,NA,NA,NA
0,35,Hadza,12165,X6.butcher,0,NA,NA,NA,NA,NA
1,11,Hadza,12005,X7.pegs,1,NA,NA,Teaching,Vertical,Male
1,13,Hadza,12006,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,16,Hadza,12007,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,14,Hadza,12008,X7.pegs,0,NA,NA,NA,NA,NA
0,17,Hadza,12017,X7.pegs,0,NA,NA,NA,NA,NA
0,16,Hadza,12018,X7.pegs,0,NA,NA,NA,NA,NA
1,18,Hadza,12019,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,13,Hadza,12020,X7.pegs,1,NA,NA,Teaching,Horizontal,NA
1,14,Hadza,12021,X7.pegs,1,NA,NA,Teaching,Horizontal,NA
1,13,Hadza,12022,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,55,Hadza,12027,X7.pegs,1,NA,NA,Observation,Vertical,Both Sexes
0,55,Hadza,12029,X7.pegs,0,NA,NA,NA,NA,NA
1,25,Hadza,12032,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12034,X7.pegs,0,NA,NA,NA,NA,NA
1,45,Hadza,12035,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12036,X7.pegs,0,NA,NA,NA,NA,NA
0,65,Hadza,12037,X7.pegs,0,NA,NA,NA,NA,NA
0,25,Hadza,12038,X7.pegs,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12039,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,15,Hadza,12040,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,55,Hadza,12041,X7.pegs,0,NA,NA,NA,NA,NA
1,65,Hadza,12042,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,65,Hadza,12043,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,65,Hadza,12044,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12045,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,25,Hadza,12046,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12049,X7.pegs,1,NA,NA,Teaching,Horizontal,NA
1,25,Hadza,12051,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12052,X7.pegs,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12053,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12054,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,35,Hadza,12055,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12056,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12057,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12058,X7.pegs,1,NA,NA,Observation,Horizontal,NA
1,25,Hadza,12060,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,14,Hadza,12078,X7.pegs,1,NA,NA,Teaching,Vertical,Female
0,13,Hadza,12079,X7.pegs,0,NA,NA,NA,NA,NA
1,10,Hadza,12080,X7.pegs,0,NA,NA,NA,NA,NA
1,7,Hadza,12081,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,15,Hadza,12083,X7.pegs,0,NA,NA,NA,NA,NA
1,45,Hadza,12084,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12085,X7.pegs,0,NA,NA,NA,NA,NA
0,55,Hadza,12086,X7.pegs,0,NA,NA,NA,NA,NA
1,55,Hadza,12087,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12089,X7.pegs,1,NA,NA,Observation,Oblique,Male
1,65,Hadza,12090,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,25,Hadza,12091,X7.pegs,0,NA,NA,NA,NA,NA
1,25,Hadza,12093,X7.pegs,1,NA,NA,Observation,Horizontal,NA
0,25,Hadza,12094,X7.pegs,0,NA,NA,NA,NA,NA
0,25,Hadza,12095,X7.pegs,0,NA,NA,NA,NA,NA
0,45,Hadza,12096,X7.pegs,0,NA,NA,NA,NA,NA
1,45,Hadza,12097,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12099,X7.pegs,1,NA,NA,Observation,Horizontal,Male
1,25,Hadza,12100,X7.pegs,1,NA,NA,Observation,Horizontal,Male
1,35,Hadza,12102,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,11,Hadza,12104,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,9,Hadza,12105,X7.pegs,1,NA,NA,Observation,Horizontal,Male
1,7,Hadza,12106,X7.pegs,0,NA,NA,NA,NA,NA
1,17,Hadza,12109,X7.pegs,1,NA,NA,Teaching,Vertical,Male
1,14,Hadza,12110,X7.pegs,1,NA,NA,Observation,Horizontal,Male
1,17,Hadza,12111,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,65,Hadza,12118,X7.pegs,0,NA,NA,NA,NA,NA
0,25,Hadza,12119,X7.pegs,0,NA,NA,NA,NA,NA
1,25,Hadza,12120,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,65,Hadza,12124,X7.pegs,0,NA,NA,NA,NA,NA
1,65,Hadza,12127,X7.pegs,1,NA,NA,Teaching,Horizontal,NA
0,55,Hadza,12128,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12129,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12130,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12133,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12134,X7.pegs,0,NA,NA,NA,NA,NA
0,9,Hadza,12138,X7.pegs,0,NA,NA,NA,NA,NA
1,25,Hadza,12139,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,55,Hadza,12145,X7.pegs,0,NA,NA,NA,NA,NA
1,55,Hadza,12146,X7.pegs,1,NA,NA,Teaching,Vertical,Both Sexes
1,35,Hadza,12147,X7.pegs,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12148,X7.pegs,0,NA,NA,NA,NA,NA
1,45,Hadza,12149,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12150,X7.pegs,0,NA,NA,NA,NA,NA
1,35,Hadza,12151,X7.pegs,1,NA,NA,Observation,Vertical,Male
1,45,Hadza,12157,X7.pegs,1,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12158,X7.pegs,0,NA,NA,NA,NA,NA
0,13,Hadza,12159,X7.pegs,0,NA,NA,NA,NA,NA
0,6,Hadza,12161,X7.pegs,0,NA,NA,NA,NA,NA
0,19,Hadza,12163,X7.pegs,0,NA,NA,NA,NA,NA
0,35,Hadza,12164,X7.pegs,0,NA,NA,NA,NA,NA
0,35,Hadza,12165,X7.pegs,0,NA,NA,NA,NA,NA
1,11,Hadza,12005,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
1,13,Hadza,12006,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,16,Hadza,12007,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,14,Hadza,12008,X9.baobabstick,1,NA,NA,Teaching,Horizontal,NA
0,17,Hadza,12017,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,16,Hadza,12018,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,18,Hadza,12019,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,13,Hadza,12020,X9.baobabstick,1,NA,NA,Observation,Horizontal,NA
1,14,Hadza,12021,X9.baobabstick,1,NA,NA,Teaching,Horizontal,NA
1,13,Hadza,12022,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,55,Hadza,12027,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
0,55,Hadza,12029,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12032,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12034,X9.baobabstick,1,NA,NA,Observation,Vertical,Both Sexes
1,45,Hadza,12035,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12036,X9.baobabstick,0,NA,NA,NA,NA,NA
0,65,Hadza,12037,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
0,25,Hadza,12038,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12039,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,15,Hadza,12040,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
0,55,Hadza,12041,X9.baobabstick,0,NA,NA,NA,NA,NA
1,65,Hadza,12042,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,65,Hadza,12043,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
0,65,Hadza,12044,X9.baobabstick,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12045,X9.baobabstick,1,NA,NA,Teaching,Horizontal,NA
0,25,Hadza,12046,X9.baobabstick,0,NA,NA,NA,NA,NA
1,35,Hadza,12049,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,25,Hadza,12051,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12052,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12053,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,25,Hadza,12054,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,35,Hadza,12055,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12056,X9.baobabstick,0,NA,NA,NA,NA,NA
1,35,Hadza,12057,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12058,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,25,Hadza,12060,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,14,Hadza,12078,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,13,Hadza,12079,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
1,10,Hadza,12080,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,7,Hadza,12081,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,15,Hadza,12083,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
1,45,Hadza,12084,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12085,X9.baobabstick,1,NA,NA,Observation,Horizontal,Male
0,55,Hadza,12086,X9.baobabstick,0,NA,NA,NA,NA,NA
1,55,Hadza,12087,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12089,X9.baobabstick,1,NA,NA,Observation,Oblique,Male
1,65,Hadza,12090,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12091,X9.baobabstick,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12093,X9.baobabstick,1,NA,NA,Observation,Oblique,Male
0,25,Hadza,12094,X9.baobabstick,1,NA,NA,Teaching,Horizontal,Male
0,25,Hadza,12095,X9.baobabstick,1,NA,NA,Observation,Oblique,NA
0,45,Hadza,12096,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,45,Hadza,12097,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,25,Hadza,12099,X9.baobabstick,0,NA,NA,NA,NA,NA
1,25,Hadza,12100,X9.baobabstick,0,NA,NA,NA,NA,NA
1,35,Hadza,12102,X9.baobabstick,1,NA,NA,Observation,Horizontal,NA
1,11,Hadza,12104,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,9,Hadza,12105,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,7,Hadza,12106,X9.baobabstick,1,NA,NA,Individual,NA,NA
1,17,Hadza,12109,X9.baobabstick,1,NA,NA,Teaching,Horizontal,Male
1,14,Hadza,12110,X9.baobabstick,1,NA,NA,Observation,Horizontal,Male
1,17,Hadza,12111,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,65,Hadza,12118,X9.baobabstick,1,NA,NA,Observation,Oblique,Male
0,25,Hadza,12119,X9.baobabstick,0,NA,NA,NA,NA,NA
1,25,Hadza,12120,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,65,Hadza,12124,X9.baobabstick,0,NA,NA,NA,NA,NA
1,65,Hadza,12127,X9.baobabstick,1,NA,NA,Observation,Horizontal,Male
0,55,Hadza,12128,X9.baobabstick,0,NA,NA,NA,NA,NA
1,35,Hadza,12129,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12130,X9.baobabstick,0,NA,NA,NA,NA,NA
1,35,Hadza,12133,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12134,X9.baobabstick,0,NA,NA,NA,NA,NA
0,9,Hadza,12138,X9.baobabstick,1,NA,NA,Teaching,Oblique,Male
1,25,Hadza,12139,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,55,Hadza,12145,X9.baobabstick,1,NA,NA,Teaching,Vertical,Female
1,55,Hadza,12146,X9.baobabstick,1,NA,NA,Teaching,Vertical,Female
1,35,Hadza,12147,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,45,Hadza,12148,X9.baobabstick,0,NA,NA,NA,NA,NA
1,45,Hadza,12149,X9.baobabstick,1,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12150,X9.baobabstick,1,NA,NA,Observation,Oblique,Male
1,35,Hadza,12151,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,45,Hadza,12157,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
0,35,Hadza,12158,X9.baobabstick,0,NA,NA,NA,NA,NA
0,13,Hadza,12159,X9.baobabstick,0,NA,NA,NA,NA,NA
0,6,Hadza,12161,X9.baobabstick,1,NA,NA,Observation,Vertical,Female
0,19,Hadza,12163,X9.baobabstick,1,NA,NA,Individual,NA,NA
0,35,Hadza,12164,X9.baobabstick,1,NA,NA,Observation,Horizontal,NA
0,35,Hadza,12165,X9.baobabstick,1,NA,NA,Observation,Vertical,Male
1,11,Hadza,12005,X10.kasha,1,NA,NA,Teaching,Vertical,Male
1,13,Hadza,12006,X10.kasha,0,NA,NA,NA,NA,NA
1,16,Hadza,12007,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,14,Hadza,12008,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,17,Hadza,12017,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,16,Hadza,12018,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,18,Hadza,12019,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,13,Hadza,12020,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,14,Hadza,12021,X10.kasha,1,NA,NA,Individual,NA,NA
1,13,Hadza,12022,X10.kasha,1,NA,NA,Observation,Vertical,Male
1,55,Hadza,12027,X10.kasha,1,NA,NA,Observation,Vertical,Both Sexes
0,55,Hadza,12029,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,25,Hadza,12032,X10.kasha,1,NA,NA,Observation,Oblique,Female
0,45,Hadza,12034,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,45,Hadza,12035,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,35,Hadza,12036,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,65,Hadza,12037,X10.kasha,1,NA,NA,Observation,Vertical,Both Sexes
0,25,Hadza,12038,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,25,Hadza,12039,X10.kasha,1,NA,NA,Individual,NA,NA
1,15,Hadza,12040,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,55,Hadza,12041,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,65,Hadza,12042,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,65,Hadza,12043,X10.kasha,1,NA,NA,Teaching,Vertical,Both Sexes
0,65,Hadza,12044,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12045,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,25,Hadza,12046,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12049,X10.kasha,1,NA,NA,Individual,NA,NA
1,25,Hadza,12051,X10.kasha,0,NA,NA,NA,NA,NA
1,25,Hadza,12052,X10.kasha,1,NA,NA,Observation,Oblique,NA
1,25,Hadza,12053,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12054,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12055,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,25,Hadza,12056,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12057,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12058,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12060,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,14,Hadza,12078,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,13,Hadza,12079,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,10,Hadza,12080,X10.kasha,0,NA,NA,NA,NA,NA
1,7,Hadza,12081,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,15,Hadza,12083,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,45,Hadza,12084,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,45,Hadza,12085,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,55,Hadza,12086,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,55,Hadza,12087,X10.kasha,1,NA,NA,Observation,Vertical,Male
1,25,Hadza,12089,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,65,Hadza,12090,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,25,Hadza,12091,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12093,X10.kasha,1,NA,NA,Observation,Horizontal,NA
0,25,Hadza,12094,X10.kasha,0,NA,NA,NA,NA,NA
0,25,Hadza,12095,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,45,Hadza,12096,X10.kasha,1,NA,NA,Individual,NA,NA
1,45,Hadza,12097,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,25,Hadza,12099,X10.kasha,1,NA,NA,Observation,Vertical,Both Sexes
1,25,Hadza,12100,X10.kasha,0,NA,NA,NA,NA,NA
1,35,Hadza,12102,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,11,Hadza,12104,X10.kasha,1,NA,NA,Individual,NA,NA
1,9,Hadza,12105,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,7,Hadza,12106,X10.kasha,1,NA,NA,Individual,NA,NA
1,17,Hadza,12109,X10.kasha,1,NA,NA,Teaching,Horizontal,Male
1,14,Hadza,12110,X10.kasha,1,NA,NA,Observation,Vertical,Male
1,17,Hadza,12111,X10.kasha,0,NA,NA,NA,NA,NA
0,65,Hadza,12118,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,25,Hadza,12119,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,25,Hadza,12120,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,65,Hadza,12124,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,65,Hadza,12127,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,55,Hadza,12128,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,35,Hadza,12129,X10.kasha,1,NA,NA,Observation,Oblique,Female
0,35,Hadza,12130,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12133,X10.kasha,1,NA,NA,Observation,Vertical,Both Sexes
0,35,Hadza,12134,X10.kasha,1,NA,NA,Observation,Vertical,Both Sexes
0,9,Hadza,12138,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,25,Hadza,12139,X10.kasha,0,NA,NA,NA,NA,NA
0,55,Hadza,12145,X10.kasha,1,NA,NA,Teaching,Vertical,Female
1,55,Hadza,12146,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12147,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,45,Hadza,12148,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,45,Hadza,12149,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,35,Hadza,12150,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,35,Hadza,12151,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,45,Hadza,12157,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,35,Hadza,12158,X10.kasha,1,NA,NA,Teaching,Vertical,Female
0,13,Hadza,12159,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,6,Hadza,12161,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,19,Hadza,12163,X10.kasha,1,NA,NA,Individual,NA,NA
0,35,Hadza,12164,X10.kasha,1,NA,NA,Observation,Vertical,Female
0,35,Hadza,12165,X10.kasha,1,NA,NA,Observation,Vertical,Female
1,11,Hadza,12005,X13.honey,2,NA,NA,Teaching,Vertical,Male
1,13,Hadza,12006,X13.honey,5,NA,NA,Individual,NA,NA
1,16,Hadza,12007,X13.honey,6,NA,NA,Observation,Vertical,Male
0,14,Hadza,12008,X13.honey,0,NA,NA,NA,NA,NA
0,17,Hadza,12017,X13.honey,0,NA,NA,NA,NA,NA
0,16,Hadza,12018,X13.honey,0,NA,NA,NA,NA,NA
1,18,Hadza,12019,X13.honey,6,NA,NA,Observation,Vertical,Male
1,13,Hadza,12020,X13.honey,3,NA,NA,Teaching,Horizontal,NA
1,14,Hadza,12021,X13.honey,5,NA,NA,Teaching,Horizontal,NA
1,13,Hadza,12022,X13.honey,5,NA,NA,Observation,Vertical,Male
1,55,Hadza,12027,X13.honey,5,NA,NA,Observation,Vertical,Both Sexes
0,55,Hadza,12029,X13.honey,0,NA,NA,NA,NA,NA
1,25,Hadza,12032,X13.honey,6,NA,NA,Observation,Vertical,Male
0,45,Hadza,12034,X13.honey,0,NA,NA,NA,NA,NA
1,45,Hadza,12035,X13.honey,6,NA,NA,Teaching,Vertical,Male
0,35,Hadza,12036,X13.honey,0,NA,NA,NA,NA,NA
0,65,Hadza,12037,X13.honey,3,NA,NA,Observation,Vertical,Both Sexes
0,25,Hadza,12038,X13.honey,1,NA,NA,Teaching,Vertical,Male
1,25,Hadza,12039,X13.honey,3,NA,NA,Individual,NA,NA
