skill,ID,age,sex,culture,endorse,meanz
X13.mbila,1006,17,1,BaYaka,0,-1.024668912
X13.mbila,1007,12,1,BaYaka,0,-1.024668912
X13.mbila,1010,8,1,BaYaka,1,-1.024668912
X13.mbila,1016,14,0,BaYaka,1,-1.024668912
X13.mbila,1022,12,0,BaYaka,1,-1.024668912
X13.mbila,1024,10,1,BaYaka,0,-1.024668912
X13.mbila,1029,17,0,BaYaka,1,-1.024668912
X13.mbila,1032,16,1,BaYaka,0,-1.024668912
X13.mbila,1038,15,0,BaYaka,1,-1.024668912
X13.mbila,1043,14,0,BaYaka,1,-1.024668912
X13.mbila,1101,25,1,BaYaka,0,-1.024668912
X13.mbila,1102,25,0,BaYaka,1,-1.024668912
X13.mbila,1103,45,1,BaYaka,0,-1.024668912
X13.mbila,1104,45,0,BaYaka,1,-1.024668912
X13.mbila,1105,45,1,BaYaka,1,-1.024668912
X13.mbila,1106,45,0,BaYaka,1,-1.024668912
X13.mbila,1107,35,0,BaYaka,1,-1.024668912
X13.mbila,1108,35,1,BaYaka,1,-1.024668912
X13.mbila,1109,35,0,BaYaka,1,-1.024668912
X13.mbila,1110,45,1,BaYaka,1,-1.024668912
X13.mbila,1111,65,0,BaYaka,1,-1.024668912
X13.mbila,1112,35,0,BaYaka,1,-1.024668912
X13.mbila,1113,35,1,BaYaka,1,-1.024668912
X13.mbila,1114,35,0,BaYaka,1,-1.024668912
X13.mbila,1115,65,0,BaYaka,1,-1.024668912
X13.mbila,1116,35,0,BaYaka,1,-1.024668912
X13.mbila,1117,55,1,BaYaka,1,-1.024668912
X13.mbila,1118,55,0,BaYaka,1,-1.024668912
X13.mbila,1119,25,1,BaYaka,1,-1.024668912
X13.mbila,1120,35,0,BaYaka,1,-1.024668912
X13.mbila,1121,25,0,BaYaka,1,-1.024668912
X13.mbila,1122,25,1,BaYaka,1,-1.024668912
X13.mbila,1123,55,1,BaYaka,1,-1.024668912
X13.mbila,2024,45,1,BaYaka,0,-1.024668912
X13.mbila,2025,45,0,BaYaka,1,-1.024668912
X13.mbila,2034,35,1,BaYaka,1,-1.024668912
X13.mbila,2035,35,0,BaYaka,1,-1.024668912
X13.mbila,2508,14,1,BaYaka,1,-1.024668912
X13.mbila,2524,12,1,BaYaka,1,-1.024668912
X13.mbila,2526,14,1,BaYaka,1,-1.024668912
X13.mbila,2583,14,0,BaYaka,1,-1.024668912
X13.mbila,2585,14,1,BaYaka,1,-1.024668912
X13.mbila,2587,18,0,BaYaka,1,-1.024668912
X13.mbila,2588,13,1,BaYaka,0,-1.024668912
X13.mbila,2594,14,1,BaYaka,1,-1.024668912
X13.mbila,2596,16,0,BaYaka,1,-1.024668912
X13.mbila,2599,17,1,BaYaka,1,-1.024668912
X13.mbila,2600,17,1,BaYaka,1,-1.024668912
X13.mbila,2604,35,1,BaYaka,1,-1.024668912
X13.mbila,2607,35,0,BaYaka,1,-1.024668912
X13.mbila,2608,65,1,BaYaka,1,-1.024668912
X13.mbila,2609,35,1,BaYaka,1,-1.024668912
X13.mbila,2610,35,1,BaYaka,1,-1.024668912
X13.mbila,2612,65,1,BaYaka,1,-1.024668912
X13.mbila,2613,35,0,BaYaka,1,-1.024668912
X13.mbila,2623,35,0,BaYaka,1,-1.024668912
X13.mbila,2655,65,0,BaYaka,1,-1.024668912
X13.mbila,2656,25,0,BaYaka,1,-1.024668912
X13.mbila,2658,35,0,BaYaka,1,-1.024668912
X13.mbila,2660,35,1,BaYaka,1,-1.024668912
X13.mbila,2661,18,0,BaYaka,1,-1.024668912
X13.mbila,2663,35,1,BaYaka,1,-1.024668912
X13.mbila,2664,16,1,BaYaka,1,-1.024668912
X13.mbila,2666,55,0,BaYaka,1,-1.024668912
X13.mbila,2667,35,0,BaYaka,1,-1.024668912
X13.mbila,2668,35,0,BaYaka,1,-1.024668912
X13.mbila,2673,45,1,BaYaka,1,-1.024668912
X13.mbila,2678,35,0,BaYaka,1,-1.024668912
X13.mbila,2899,25,1,BaYaka,1,-1.024668912
X13.mbila,2999,25,0,BaYaka,1,-1.024668912
X14.butcheranimal,1006,17,1,BaYaka,1,-1.337279766
X14.butcheranimal,1007,12,1,BaYaka,1,-1.337279766
X14.butcheranimal,1010,8,1,BaYaka,1,-1.337279766
X14.butcheranimal,1016,14,0,BaYaka,1,-1.337279766
X14.butcheranimal,1022,12,0,BaYaka,1,-1.337279766
X14.butcheranimal,1024,10,1,BaYaka,0,-1.337279766
X14.butcheranimal,1029,17,0,BaYaka,1,-1.337279766
X14.butcheranimal,1032,16,1,BaYaka,1,-1.337279766
X14.butcheranimal,1038,15,0,BaYaka,1,-1.337279766
X14.butcheranimal,1043,14,0,BaYaka,1,-1.337279766
X14.butcheranimal,1101,25,1,BaYaka,1,-1.337279766
X14.butcheranimal,1102,25,0,BaYaka,1,-1.337279766
X14.butcheranimal,1103,45,1,BaYaka,1,-1.337279766
X14.butcheranimal,1104,45,0,BaYaka,1,-1.337279766
X14.butcheranimal,1105,45,1,BaYaka,1,-1.337279766
X14.butcheranimal,1106,45,0,BaYaka,1,-1.337279766
X14.butcheranimal,1107,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1108,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,1109,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1110,45,1,BaYaka,1,-1.337279766
X14.butcheranimal,1111,65,0,BaYaka,1,-1.337279766
X14.butcheranimal,1112,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1113,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,1114,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1115,65,0,BaYaka,1,-1.337279766
X14.butcheranimal,1116,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1117,55,1,BaYaka,1,-1.337279766
X14.butcheranimal,1118,55,0,BaYaka,1,-1.337279766
X14.butcheranimal,1119,25,1,BaYaka,1,-1.337279766
X14.butcheranimal,1120,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,1121,25,0,BaYaka,1,-1.337279766
X14.butcheranimal,1122,25,1,BaYaka,1,-1.337279766
X14.butcheranimal,1123,55,1,BaYaka,1,-1.337279766
X14.butcheranimal,2024,45,1,BaYaka,1,-1.337279766
X14.butcheranimal,2025,45,0,BaYaka,1,-1.337279766
X14.butcheranimal,2034,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2035,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2508,14,1,BaYaka,1,-1.337279766
X14.butcheranimal,2524,12,1,BaYaka,1,-1.337279766
X14.butcheranimal,2526,14,1,BaYaka,1,-1.337279766
X14.butcheranimal,2583,14,0,BaYaka,1,-1.337279766
X14.butcheranimal,2585,14,1,BaYaka,1,-1.337279766
X14.butcheranimal,2587,18,0,BaYaka,1,-1.337279766
X14.butcheranimal,2588,13,1,BaYaka,1,-1.337279766
X14.butcheranimal,2594,14,1,BaYaka,1,-1.337279766
X14.butcheranimal,2596,16,0,BaYaka,1,-1.337279766
X14.butcheranimal,2599,17,1,BaYaka,1,-1.337279766
X14.butcheranimal,2600,17,1,BaYaka,1,-1.337279766
X14.butcheranimal,2604,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2607,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2608,65,1,BaYaka,1,-1.337279766
X14.butcheranimal,2609,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2610,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2612,65,1,BaYaka,1,-1.337279766
X14.butcheranimal,2613,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2623,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2655,65,0,BaYaka,1,-1.337279766
X14.butcheranimal,2656,25,0,BaYaka,1,-1.337279766
X14.butcheranimal,2658,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2660,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2661,18,0,BaYaka,1,-1.337279766
X14.butcheranimal,2663,35,1,BaYaka,1,-1.337279766
X14.butcheranimal,2664,16,1,BaYaka,1,-1.337279766
X14.butcheranimal,2666,55,0,BaYaka,1,-1.337279766
X14.butcheranimal,2667,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2668,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2673,45,1,BaYaka,1,-1.337279766
X14.butcheranimal,2678,35,0,BaYaka,1,-1.337279766
X14.butcheranimal,2899,25,1,BaYaka,1,-1.337279766
X14.butcheranimal,2999,25,0,BaYaka,1,-1.337279766
X15.butcherfish,1006,17,1,BaYaka,1,-0.723636237
X15.butcherfish,1007,12,1,BaYaka,1,-0.723636237
X15.butcherfish,1010,8,1,BaYaka,1,-0.723636237
X15.butcherfish,1016,14,0,BaYaka,1,-0.723636237
X15.butcherfish,1022,12,0,BaYaka,1,-0.723636237
X15.butcherfish,1024,10,1,BaYaka,1,-0.723636237
X15.butcherfish,1029,17,0,BaYaka,1,-0.723636237
X15.butcherfish,1032,16,1,BaYaka,1,-0.723636237
X15.butcherfish,1038,15,0,BaYaka,1,-0.723636237
X15.butcherfish,1043,14,0,BaYaka,1,-0.723636237
X15.butcherfish,1101,25,1,BaYaka,1,-0.723636237
X15.butcherfish,1102,25,0,BaYaka,1,-0.723636237
X15.butcherfish,1103,45,1,BaYaka,1,-0.723636237
X15.butcherfish,1104,45,0,BaYaka,1,-0.723636237
X15.butcherfish,1105,45,1,BaYaka,1,-0.723636237
X15.butcherfish,1106,45,0,BaYaka,1,-0.723636237
X15.butcherfish,1107,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1108,35,1,BaYaka,1,-0.723636237
X15.butcherfish,1109,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1110,45,1,BaYaka,1,-0.723636237
X15.butcherfish,1111,65,0,BaYaka,1,-0.723636237
X15.butcherfish,1112,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1113,35,1,BaYaka,1,-0.723636237
X15.butcherfish,1114,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1115,65,0,BaYaka,1,-0.723636237
X15.butcherfish,1116,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1117,55,1,BaYaka,1,-0.723636237
X15.butcherfish,1118,55,0,BaYaka,1,-0.723636237
X15.butcherfish,1119,25,1,BaYaka,1,-0.723636237
X15.butcherfish,1120,35,0,BaYaka,1,-0.723636237
X15.butcherfish,1121,25,0,BaYaka,1,-0.723636237
X15.butcherfish,1122,25,1,BaYaka,1,-0.723636237
X15.butcherfish,1123,55,1,BaYaka,1,-0.723636237
X15.butcherfish,2024,45,1,BaYaka,1,-0.723636237
X15.butcherfish,2025,45,0,BaYaka,1,-0.723636237
X15.butcherfish,2034,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2035,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2508,14,1,BaYaka,1,-0.723636237
X15.butcherfish,2524,12,1,BaYaka,1,-0.723636237
X15.butcherfish,2526,14,1,BaYaka,1,-0.723636237
X15.butcherfish,2583,14,0,BaYaka,1,-0.723636237
X15.butcherfish,2585,14,1,BaYaka,1,-0.723636237
X15.butcherfish,2587,18,0,BaYaka,1,-0.723636237
X15.butcherfish,2588,13,1,BaYaka,1,-0.723636237
X15.butcherfish,2594,14,1,BaYaka,1,-0.723636237
X15.butcherfish,2596,16,0,BaYaka,1,-0.723636237
X15.butcherfish,2599,17,1,BaYaka,1,-0.723636237
X15.butcherfish,2600,17,1,BaYaka,1,-0.723636237
X15.butcherfish,2604,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2607,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2608,65,1,BaYaka,1,-0.723636237
X15.butcherfish,2609,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2610,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2612,65,1,BaYaka,1,-0.723636237
X15.butcherfish,2613,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2623,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2655,65,0,BaYaka,1,-0.723636237
X15.butcherfish,2656,25,0,BaYaka,1,-0.723636237
X15.butcherfish,2658,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2660,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2661,18,0,BaYaka,1,-0.723636237
X15.butcherfish,2663,35,1,BaYaka,1,-0.723636237
X15.butcherfish,2664,16,1,BaYaka,1,-0.723636237
X15.butcherfish,2666,55,0,BaYaka,1,-0.723636237
X15.butcherfish,2667,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2668,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2673,45,1,BaYaka,1,-0.723636237
X15.butcherfish,2678,35,0,BaYaka,1,-0.723636237
X15.butcherfish,2899,25,1,BaYaka,1,-0.723636237
X15.butcherfish,2999,25,0,BaYaka,1,-0.723636237
X16.fishpoison,1006,17,1,BaYaka,1,-0.457338102
X16.fishpoison,1007,12,1,BaYaka,1,-0.457338102
X16.fishpoison,1010,8,1,BaYaka,1,-0.457338102
X16.fishpoison,1016,14,0,BaYaka,1,-0.457338102
X16.fishpoison,1022,12,0,BaYaka,1,-0.457338102
X16.fishpoison,1024,10,1,BaYaka,0,-0.457338102
X16.fishpoison,1029,17,0,BaYaka,1,-0.457338102
X16.fishpoison,1032,16,1,BaYaka,1,-0.457338102
X16.fishpoison,1038,15,0,BaYaka,1,-0.457338102
X16.fishpoison,1043,14,0,BaYaka,0,-0.457338102
X16.fishpoison,1101,25,1,BaYaka,1,-0.457338102
X16.fishpoison,1102,25,0,BaYaka,1,-0.457338102
X16.fishpoison,1103,45,1,BaYaka,1,-0.457338102
X16.fishpoison,1104,45,0,BaYaka,1,-0.457338102
X16.fishpoison,1105,45,1,BaYaka,1,-0.457338102
X16.fishpoison,1106,45,0,BaYaka,1,-0.457338102
X16.fishpoison,1107,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1108,35,1,BaYaka,1,-0.457338102
X16.fishpoison,1109,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1110,45,1,BaYaka,1,-0.457338102
X16.fishpoison,1111,65,0,BaYaka,1,-0.457338102
X16.fishpoison,1112,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1113,35,1,BaYaka,1,-0.457338102
X16.fishpoison,1114,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1115,65,0,BaYaka,1,-0.457338102
X16.fishpoison,1116,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1117,55,1,BaYaka,1,-0.457338102
X16.fishpoison,1118,55,0,BaYaka,1,-0.457338102
X16.fishpoison,1119,25,1,BaYaka,1,-0.457338102
X16.fishpoison,1120,35,0,BaYaka,1,-0.457338102
X16.fishpoison,1121,25,0,BaYaka,1,-0.457338102
X16.fishpoison,1122,25,1,BaYaka,1,-0.457338102
X16.fishpoison,1123,55,1,BaYaka,1,-0.457338102
X16.fishpoison,2024,45,1,BaYaka,1,-0.457338102
X16.fishpoison,2025,45,0,BaYaka,1,-0.457338102
X16.fishpoison,2034,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2035,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2508,14,1,BaYaka,1,-0.457338102
X16.fishpoison,2524,12,1,BaYaka,1,-0.457338102
X16.fishpoison,2526,14,1,BaYaka,1,-0.457338102
X16.fishpoison,2583,14,0,BaYaka,0,-0.457338102
X16.fishpoison,2585,14,1,BaYaka,1,-0.457338102
X16.fishpoison,2587,18,0,BaYaka,1,-0.457338102
X16.fishpoison,2588,13,1,BaYaka,0,-0.457338102
X16.fishpoison,2594,14,1,BaYaka,1,-0.457338102
X16.fishpoison,2596,16,0,BaYaka,1,-0.457338102
X16.fishpoison,2599,17,1,BaYaka,1,-0.457338102
X16.fishpoison,2600,17,1,BaYaka,1,-0.457338102
X16.fishpoison,2604,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2607,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2608,65,1,BaYaka,1,-0.457338102
X16.fishpoison,2609,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2610,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2612,65,1,BaYaka,1,-0.457338102
X16.fishpoison,2613,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2623,35,0,BaYaka,0,-0.457338102
X16.fishpoison,2655,65,0,BaYaka,1,-0.457338102
X16.fishpoison,2656,25,0,BaYaka,1,-0.457338102
X16.fishpoison,2658,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2660,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2661,18,0,BaYaka,1,-0.457338102
X16.fishpoison,2663,35,1,BaYaka,1,-0.457338102
X16.fishpoison,2664,16,1,BaYaka,1,-0.457338102
X16.fishpoison,2666,55,0,BaYaka,1,-0.457338102
X16.fishpoison,2667,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2668,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2673,45,1,BaYaka,1,-0.457338102
X16.fishpoison,2678,35,0,BaYaka,1,-0.457338102
X16.fishpoison,2899,25,1,BaYaka,1,-0.457338102
X16.fishpoison,2999,25,0,BaYaka,1,-0.457338102
X17.nethunt,1006,17,1,BaYaka,1,0.741003508
X17.nethunt,1007,12,1,BaYaka,0,0.741003508
X17.nethunt,1010,8,1,BaYaka,1,0.741003508
X17.nethunt,1016,14,0,BaYaka,1,0.741003508
X17.nethunt,1022,12,0,BaYaka,0,0.741003508
X17.nethunt,1024,10,1,BaYaka,0,0.741003508
X17.nethunt,1029,17,0,BaYaka,1,0.741003508
X17.nethunt,1032,16,1,BaYaka,1,0.741003508
X17.nethunt,1038,15,0,BaYaka,0,0.741003508
X17.nethunt,1043,14,0,BaYaka,0,0.741003508
X17.nethunt,1101,25,1,BaYaka,1,0.741003508
X17.nethunt,1102,25,0,BaYaka,0,0.741003508
X17.nethunt,1103,45,1,BaYaka,1,0.741003508
X17.nethunt,1104,45,0,BaYaka,0,0.741003508
X17.nethunt,1105,45,1,BaYaka,1,0.741003508
X17.nethunt,1106,45,0,BaYaka,1,0.741003508
X17.nethunt,1107,35,0,BaYaka,0,0.741003508
X17.nethunt,1108,35,1,BaYaka,1,0.741003508
X17.nethunt,1109,35,0,BaYaka,1,0.741003508
X17.nethunt,1110,45,1,BaYaka,1,0.741003508
X17.nethunt,1111,65,0,BaYaka,1,0.741003508
X17.nethunt,1112,35,0,BaYaka,1,0.741003508
X17.nethunt,1113,35,1,BaYaka,1,0.741003508
X17.nethunt,1114,35,0,BaYaka,0,0.741003508
X17.nethunt,1115,65,0,BaYaka,1,0.741003508
X17.nethunt,1116,35,0,BaYaka,0,0.741003508
X17.nethunt,1117,55,1,BaYaka,1,0.741003508
X17.nethunt,1118,55,0,BaYaka,1,0.741003508
X17.nethunt,1119,25,1,BaYaka,1,0.741003508
X17.nethunt,1120,35,0,BaYaka,0,0.741003508
X17.nethunt,1121,25,0,BaYaka,0,0.741003508
X17.nethunt,1122,25,1,BaYaka,1,0.741003508
X17.nethunt,1123,55,1,BaYaka,1,0.741003508
X17.nethunt,2024,45,1,BaYaka,1,0.741003508
X17.nethunt,2025,45,0,BaYaka,1,0.741003508
X17.nethunt,2034,35,1,BaYaka,1,0.741003508
X17.nethunt,2035,35,0,BaYaka,1,0.741003508
X17.nethunt,2508,14,1,BaYaka,1,0.741003508
X17.nethunt,2524,12,1,BaYaka,0,0.741003508
X17.nethunt,2526,14,1,BaYaka,1,0.741003508
X17.nethunt,2583,14,0,BaYaka,0,0.741003508
X17.nethunt,2585,14,1,BaYaka,1,0.741003508
X17.nethunt,2587,18,0,BaYaka,0,0.741003508
X17.nethunt,2588,13,1,BaYaka,0,0.741003508
X17.nethunt,2594,14,1,BaYaka,1,0.741003508
X17.nethunt,2596,16,0,BaYaka,1,0.741003508
X17.nethunt,2599,17,1,BaYaka,1,0.741003508
X17.nethunt,2600,17,1,BaYaka,1,0.741003508
X17.nethunt,2604,35,1,BaYaka,1,0.741003508
X17.nethunt,2607,35,0,BaYaka,1,0.741003508
X17.nethunt,2608,65,1,BaYaka,1,0.741003508
X17.nethunt,2609,35,1,BaYaka,1,0.741003508
X17.nethunt,2610,35,1,BaYaka,1,0.741003508
X17.nethunt,2612,65,1,BaYaka,1,0.741003508
X17.nethunt,2613,35,0,BaYaka,0,0.741003508
X17.nethunt,2623,35,0,BaYaka,0,0.741003508
X17.nethunt,2655,65,0,BaYaka,1,0.741003508
X17.nethunt,2656,25,0,BaYaka,0,0.741003508
X17.nethunt,2658,35,0,BaYaka,1,0.741003508
X17.nethunt,2660,35,1,BaYaka,1,0.741003508
X17.nethunt,2661,18,0,BaYaka,0,0.741003508
X17.nethunt,2663,35,1,BaYaka,1,0.741003508
X17.nethunt,2664,16,1,BaYaka,1,0.741003508
X17.nethunt,2666,55,0,BaYaka,1,0.741003508
X17.nethunt,2667,35,0,BaYaka,1,0.741003508
X17.nethunt,2668,35,0,BaYaka,0,0.741003508
X17.nethunt,2673,45,1,BaYaka,1,0.741003508
X17.nethunt,2678,35,0,BaYaka,1,0.741003508
X17.nethunt,2899,25,1,BaYaka,1,0.741003508
X17.nethunt,2999,25,0,BaYaka,1,0.741003508
X18.climbigtree,1006,17,1,BaYaka,1,1.383592484
X18.climbigtree,1007,12,1,BaYaka,0,1.383592484
X18.climbigtree,1010,8,1,BaYaka,0,1.383592484
X18.climbigtree,1016,14,0,BaYaka,1,1.383592484
X18.climbigtree,1022,12,0,BaYaka,0,1.383592484
X18.climbigtree,1024,10,1,BaYaka,0,1.383592484
X18.climbigtree,1029,17,0,BaYaka,0,1.383592484
X18.climbigtree,1032,16,1,BaYaka,1,1.383592484
X18.climbigtree,1038,15,0,BaYaka,0,1.383592484
X18.climbigtree,1043,14,0,BaYaka,0,1.383592484
X18.climbigtree,1101,25,1,BaYaka,1,1.383592484
X18.climbigtree,1102,25,0,BaYaka,0,1.383592484
X18.climbigtree,1103,45,1,BaYaka,1,1.383592484
X18.climbigtree,1104,45,0,BaYaka,0,1.383592484
X18.climbigtree,1105,45,1,BaYaka,1,1.383592484
X18.climbigtree,1106,45,0,BaYaka,0,1.383592484
X18.climbigtree,1107,35,0,BaYaka,0,1.383592484
X18.climbigtree,1108,35,1,BaYaka,1,1.383592484
X18.climbigtree,1109,35,0,BaYaka,0,1.383592484
X18.climbigtree,1110,45,1,BaYaka,1,1.383592484
X18.climbigtree,1111,65,0,BaYaka,0,1.383592484
X18.climbigtree,1112,35,0,BaYaka,0,1.383592484
X18.climbigtree,1113,35,1,BaYaka,1,1.383592484
X18.climbigtree,1114,35,0,BaYaka,0,1.383592484
X18.climbigtree,1115,65,0,BaYaka,0,1.383592484
X18.climbigtree,1116,35,0,BaYaka,0,1.383592484
X18.climbigtree,1117,55,1,BaYaka,1,1.383592484
X18.climbigtree,1118,55,0,BaYaka,0,1.383592484
X18.climbigtree,1119,25,1,BaYaka,1,1.383592484
X18.climbigtree,1120,35,0,BaYaka,1,1.383592484
X18.climbigtree,1121,25,0,BaYaka,0,1.383592484
X18.climbigtree,1122,25,1,BaYaka,1,1.383592484
X18.climbigtree,1123,55,1,BaYaka,1,1.383592484
X18.climbigtree,2024,45,1,BaYaka,1,1.383592484
X18.climbigtree,2025,45,0,BaYaka,0,1.383592484
X18.climbigtree,2034,35,1,BaYaka,1,1.383592484
X18.climbigtree,2035,35,0,BaYaka,1,1.383592484
X18.climbigtree,2508,14,1,BaYaka,1,1.383592484
X18.climbigtree,2524,12,1,BaYaka,1,1.383592484
X18.climbigtree,2526,14,1,BaYaka,1,1.383592484
X18.climbigtree,2583,14,0,BaYaka,0,1.383592484
X18.climbigtree,2585,14,1,BaYaka,1,1.383592484
X18.climbigtree,2587,18,0,BaYaka,0,1.383592484
X18.climbigtree,2588,13,1,BaYaka,1,1.383592484
X18.climbigtree,2594,14,1,BaYaka,1,1.383592484
X18.climbigtree,2596,16,0,BaYaka,1,1.383592484
X18.climbigtree,2599,17,1,BaYaka,1,1.383592484
X18.climbigtree,2600,17,1,BaYaka,1,1.383592484
X18.climbigtree,2604,35,1,BaYaka,1,1.383592484
X18.climbigtree,2607,35,0,BaYaka,0,1.383592484
X18.climbigtree,2608,65,1,BaYaka,1,1.383592484
X18.climbigtree,2609,35,1,BaYaka,1,1.383592484
X18.climbigtree,2610,35,1,BaYaka,1,1.383592484
X18.climbigtree,2612,65,1,BaYaka,1,1.383592484
X18.climbigtree,2613,35,0,BaYaka,0,1.383592484
X18.climbigtree,2623,35,0,BaYaka,0,1.383592484
X18.climbigtree,2655,65,0,BaYaka,1,1.383592484
X18.climbigtree,2656,25,0,BaYaka,0,1.383592484
X18.climbigtree,2658,35,0,BaYaka,1,1.383592484
X18.climbigtree,2660,35,1,BaYaka,1,1.383592484
X18.climbigtree,2661,18,0,BaYaka,1,1.383592484
X18.climbigtree,2663,35,1,BaYaka,1,1.383592484
X18.climbigtree,2664,16,1,BaYaka,1,1.383592484
X18.climbigtree,2666,55,0,BaYaka,0,1.383592484
X18.climbigtree,2667,35,0,BaYaka,1,1.383592484
X18.climbigtree,2668,35,0,BaYaka,0,1.383592484
X18.climbigtree,2673,45,1,BaYaka,1,1.383592484
X18.climbigtree,2678,35,0,BaYaka,0,1.383592484
X18.climbigtree,2899,25,1,BaYaka,1,1.383592484
X18.climbigtree,2999,25,0,BaYaka,1,1.383592484
X19.traps,1006,17,1,BaYaka,1,0.526807181
X19.traps,1007,12,1,BaYaka,0,0.526807181
X19.traps,1010,8,1,BaYaka,0,0.526807181
X19.traps,1016,14,0,BaYaka,0,0.526807181
X19.traps,1022,12,0,BaYaka,0,0.526807181
X19.traps,1024,10,1,BaYaka,0,0.526807181
X19.traps,1029,17,0,BaYaka,0,0.526807181
X19.traps,1032,16,1,BaYaka,1,0.526807181
X19.traps,1038,15,0,BaYaka,0,0.526807181
X19.traps,1043,14,0,BaYaka,0,0.526807181
X19.traps,1101,25,1,BaYaka,1,0.526807181
X19.traps,1102,25,0,BaYaka,0,0.526807181
X19.traps,1103,45,1,BaYaka,1,0.526807181
X19.traps,1104,45,0,BaYaka,1,0.526807181
X19.traps,1105,45,1,BaYaka,1,0.526807181
X19.traps,1106,45,0,BaYaka,0,0.526807181
X19.traps,1107,35,0,BaYaka,0,0.526807181
X19.traps,1108,35,1,BaYaka,1,0.526807181
X19.traps,1109,35,0,BaYaka,0,0.526807181
X19.traps,1110,45,1,BaYaka,1,0.526807181
X19.traps,1111,65,0,BaYaka,0,0.526807181
X19.traps,1112,35,0,BaYaka,0,0.526807181
X19.traps,1113,35,1,BaYaka,1,0.526807181
X19.traps,1114,35,0,BaYaka,0,0.526807181
X19.traps,1115,65,0,BaYaka,0,0.526807181
X19.traps,1116,35,0,BaYaka,1,0.526807181
X19.traps,1117,55,1,BaYaka,1,0.526807181
X19.traps,1118,55,0,BaYaka,0,0.526807181
X19.traps,1119,25,1,BaYaka,1,0.526807181
X19.traps,1120,35,0,BaYaka,0,0.526807181
X19.traps,1121,25,0,BaYaka,0,0.526807181
X19.traps,1122,25,1,BaYaka,1,0.526807181
X19.traps,1123,55,1,BaYaka,1,0.526807181
X19.traps,2024,45,1,BaYaka,1,0.526807181
X19.traps,2025,45,0,BaYaka,0,0.526807181
X19.traps,2034,35,1,BaYaka,0,0.526807181
X19.traps,2035,35,0,BaYaka,0,0.526807181
X19.traps,2508,14,1,BaYaka,1,0.526807181
X19.traps,2524,12,1,BaYaka,0,0.526807181
X19.traps,2526,14,1,BaYaka,0,0.526807181
X19.traps,2583,14,0,BaYaka,0,0.526807181
X19.traps,2585,14,1,BaYaka,0,0.526807181
X19.traps,2587,18,0,BaYaka,0,0.526807181
X19.traps,2588,13,1,BaYaka,0,0.526807181
X19.traps,2594,14,1,BaYaka,1,0.526807181
